id,statement,label,label_name
RD-01585,全日热量控制优先于单一餐控不是谣言,0,非谣言
RD-01586,适量摄入蛋白质对慢性病患者有益不是谣言,0,非谣言
RD-01587,所有药物和疫苗的安全性需大量数据评估不是谣言,0,非谣言
RD-01588,饮食起居对中医调理效果影响巨大不是谣言,0,非谣言
RD-01589,蛋白质越多肾越健康是谣言,1,谣言
RD-01590,接种疫苗后的轻微不适大多24~48小时内消退不是谣言,0,非谣言
RD-01591,增肌有助于提高基础代谢，从而帮助减脂不是谣言,0,非谣言
RD-01592,打鼾并非睡得好可能为气道阻塞表现不是谣言,0,非谣言
RD-01593,早泄可由心理或生理因素引起需评估干预不是谣言,0,非谣言
RD-01594,精神类药物会上瘾不能吃是谣言,1,谣言
RD-01595,胳膊发麻是脑梗前兆是谣言,1,谣言
RD-01596,长睡眠是治疗一切病的良药是谣言,1,谣言
RD-01597,适当运动不会影响视力不是谣言,0,非谣言
RD-01598,中医理论基于历史经验但需结合现代医学理解不是谣言,0,非谣言
RD-01599,老年人不需要太多睡眠是谣言,1,谣言
RD-01600,节后暴饮暴食应通过平衡饮食和恢复运动调整不是谣言,0,非谣言
RD-01601,节食+过度运动易引发代谢问题不是谣言,0,非谣言
RD-01602,心理疾病都是矫情是谣言,1,谣言
RD-01603,肝脏可以吃。。不是谣言,0,非谣言
RD-01604,频繁眨眼可能提示眼病应就医不是谣言,0,非谣言
RD-01605,新冠疫苗已通过充分验证并获国际批准不是谣言,0,非谣言
RD-01606,糖尿病就是“富贵病”是谣言,1,谣言
RD-01607,抑郁症不等于不能工作需个体化评估不是谣言,0,非谣言
RD-01608,食物清肺没有科学依据不是谣言,0,非谣言
RD-01609,打疫苗前不能吃鸡蛋是谣言,1,谣言
RD-01610,疫苗会引发癌症是谣言,1,谣言
RD-01611,打新冠疫苗会导致不孕是谣言,1,谣言
RD-01612,所有妇科病都和宫寒有关是谣言,1,谣言
RD-01613,刮痧能排毒养颜是谣言,1,谣言
RD-01614,饥饿感管理需要蛋白质膳食纤维和规律饮食不是谣言,0,非谣言
RD-01615,适当有氧不会破坏肌肉不是谣言,0,非谣言
RD-01616,白天睡再多也不会影响晚上睡觉是谣言,1,谣言
RD-01617,心理障碍可通过干预恢复正常生活功能不是谣言,0,非谣言
RD-01618,打疫苗会降低免疫力是谣言,1,谣言
RD-01619,多睡觉能减肥是谣言,1,谣言
RD-01620,不犯困说明睡眠不缺是谣言,1,谣言
RD-01621,合理清洁发热时洗澡不会加重病情不是谣言,0,非谣言
RD-01622,打鼾只是小毛病不用治疗是谣言,1,谣言
RD-01623,吃猪血能清肺是谣言,1,谣言
RD-01624,性病与性行为方式有关不等于“惩罚”不是谣言,0,非谣言
RD-01625,睡前避免强光和蓝光有助入眠不是谣言,0,非谣言
RD-01626,西红柿不能和海鲜一起吃会中毒是谣言,1,谣言
RD-01627,红糖也不补铁。不是谣言,0,非谣言
RD-01628,心理问题等于精神病是谣言,1,谣言
RD-01629,吃木耳不「清肺」不是谣言,0,非谣言
RD-01630,肝火旺并非真实“火”需结合现代病因分析不是谣言,0,非谣言
RD-01631,夜里醒来是身体在排毒是谣言,1,谣言
RD-01632,出汗多少，排出的几乎都是水分，排毒作用微乎其微不是谣言,0,非谣言
RD-01633,做梦并不代表没休息好不是谣言,0,非谣言
RD-01634,海带和猪血同食会伤肝是谣言,1,谣言
RD-01635,保持规律作息对心理健康有益不是谣言,0,非谣言
RD-01636,疫苗不能预防变异病毒是谣言,1,谣言
RD-01637,癌症来源于情绪压抑是谣言,1,谣言
RD-01638,用舌头舔牙能治牙周炎是谣言,1,谣言
RD-01639,远眺可逆转近视是谣言,1,谣言
RD-01640,便秘不是诱发直肠癌的高危因素不是谣言,0,非谣言
RD-01641,疫苗是人体试验产品是谣言,1,谣言
RD-01642,黄连素对痢疾类疾病有效不能滥用不是谣言,0,非谣言
RD-01643,蛋白质补得越多越容易瘦是谣言,1,谣言
RD-01644,补钙除奶类外也可通过豆类鱼类摄取不是谣言,0,非谣言
RD-01645,深睡眠是身体修复的重要阶段不是谣言,0,非谣言
RD-01646,疫苗能引发精神疾病是谣言,1,谣言
RD-01647,打呼噜不会危害身体是谣言,1,谣言
RD-01648,抢救心搏骤停的患者时，应当第一时间进行心肺复苏不是谣言,0,非谣言
RD-01649,焦虑抑郁可以通过心理治疗逐步改善不是谣言,0,非谣言
RD-01650,免洗洗手液不代替流水洗手不是谣言,0,非谣言
RD-01651,疫苗注射后寿命缩短是谣言,1,谣言
RD-01652,健身必须请私教才有效果是谣言,1,谣言
RD-01653,散光能自愈是谣言,1,谣言
RD-01654,补觉不能完全替代长期睡眠不足的影响不是谣言,0,非谣言
RD-01655,早起锻炼适合早睡人群不是谣言,0,非谣言
RD-01656,夜里洗头会生病是谣言,1,谣言
RD-01657,病毒不能附着于毛发长期传播不是谣言,0,非谣言
RD-01658,女性不高潮是天性是谣言,1,谣言
RD-01659,心理疾病也属于医学范畴不是谣言,0,非谣言
RD-01660,适度阳光有益健康但非病毒杀手不是谣言,0,非谣言
RD-01661,多喝醋能软化血管是谣言,1,谣言
RD-01662,孩子频繁眨眼说明聪明是谣言,1,谣言
RD-01663,多晒太阳能治骨质疏松是谣言,1,谣言
RD-01664,心理问题不影响个体价值不是谣言,0,非谣言
RD-01665,性经验不应作为评判女性价值的标准不是谣言,0,非谣言
RD-01666,用眼不度数就不伤眼是谣言,1,谣言
RD-01667,他汀伤肝伤肾、不能常吃是谣言,1,谣言
RD-01668,减脂应结合合理运动和个体差异调整不是谣言,0,非谣言
RD-01669,吃酵素不减肥。不是谣言,0,非谣言
RD-01670,腹肌训练需搭配饮食控制不是谣言,0,非谣言
RD-01671,拍打肝经能排毒是谣言,1,谣言
RD-01672,吃碱性食物能防癌治癌是谣言,1,谣言
RD-01673,塑料瓶中的水暴晒后仍然可以饮用不是谣言,0,非谣言
RD-01674,咖啡因会延迟入睡应避免睡前摄入不是谣言,0,非谣言
RD-01675,脂肪燃烧需要持续运动而非瞬时爆发不是谣言,0,非谣言
RD-01676,走路是适合大多数人的初级有氧方式不是谣言,0,非谣言
RD-01677,泡脚有助睡眠但不能治疗慢性疾病不是谣言,0,非谣言
RD-01678,退烧后反而可能是登革热感染者最危险的时候不是谣言,0,非谣言
RD-01679,喝骨头汤能补钙是谣言,1,谣言
RD-01680,用醋洗澡无科学证据支持其排毒作用不是谣言,0,非谣言
RD-01681,吃黑芝麻能降血糖是谣言,1,谣言
RD-01682,睡前刷手机能帮助入眠是谣言,1,谣言
RD-01683,力量训练不会影响智力不是谣言,0,非谣言
RD-01684,苹果减肥法三天能瘦十斤是谣言,1,谣言
RD-01685,胎儿心跳慢是男孩是谣言,1,谣言
RD-01686,疫苗导致婴儿猝死是谣言,1,谣言
RD-01687,接种疫苗不影响智力发育不是谣言,0,非谣言
RD-01688,. 糖尿病人要把血糖降到正常范围是谣言,1,谣言
RD-01689,疫苗等于病毒注入体内是谣言,1,谣言
RD-01690,避孕药不具成瘾性不是谣言,0,非谣言
RD-01691,常喝莲子心茶降心火是谣言,1,谣言
RD-01692,艾滋病能通过蚊子叮咬传播是谣言,1,谣言
RD-01693,多吃猪肝补血养肝是谣言,1,谣言
RD-01694,所有流行病都是疫苗造成的是谣言,1,谣言
RD-01695,锻炼时间越久越好是谣言,1,谣言
RD-01696,不能局部减脂脂肪减少是全身性的不是谣言,0,非谣言
RD-01697,半夜醒来说明肝不好是谣言,1,谣言
RD-01698,乳制品含钙丰富但需避免高糖添加饮品不是谣言,0,非谣言
RD-01699,黄瓜不能和花生一起吃会拉肚子是谣言,1,谣言
RD-01700,中药是没有副作用的是谣言,1,谣言
RD-01701,心理疾病就是软弱的表现是谣言,1,谣言
RD-01702,益生菌对肠道有益但需结合膳食结构不是谣言,0,非谣言
RD-01703,心理疾病不能治愈只能维持是谣言,1,谣言
RD-01704,走路走一万步就一定健康是谣言,1,谣言
RD-01705,疫苗会导致自闭症是谣言,1,谣言
RD-01706,一次彻夜通宵不会影响健康是谣言,1,谣言
RD-01707,重复感染需关注防护措施不是谣言,0,非谣言
RD-01708,阳性就是重症是谣言,1,谣言
RD-01709,长寿更依赖生活方式而非个别食疗不是谣言,0,非谣言
RD-01710,蟹肉棒里没有蟹肉。不是谣言,0,非谣言
RD-01711,看心理医生是一种积极面对问题的行为不是谣言,0,非谣言
RD-01712,常眨眼能改善近视是谣言,1,谣言
RD-01713,啤酒配烧烤等于慢性自杀是谣言,1,谣言
RD-01714,假性近视可逆但长期拖延可能发展为真性近视不是谣言,0,非谣言
RD-01715,晚上用脑多会睡得更香是谣言,1,谣言
RD-01716,婚前性行为等于道德沦丧是谣言,1,谣言
RD-01717,每天吃点黑芝麻头发就不白是谣言,1,谣言
RD-01718,心理疾病者不应该为自己的行为负责是谣言,1,谣言
RD-01719,体重秤不是唯一评估健康的工具体成分更关键不是谣言,0,非谣言
RD-01720,喝三七粉能活血化瘀治一切是谣言,1,谣言
RD-01721,锻炼并不能实现局部减脂  进行运动时，身体会代谢并消耗全身的脂肪，而不是特定部位的脂肪。不是谣言,0,非谣言
RD-01722,痛风需控制嘌呤摄入但非完全禁肉不是谣言,0,非谣言
RD-01723,纯素食不需要补充维生素是谣言,1,谣言
RD-01724,水果不含糖不会影响血糖是谣言,1,谣言
RD-01725,高血脂与膳食结构、遗传相关需综合干预不是谣言,0,非谣言
RD-01726,肌肉增长需搭配营养与训练刺激不是谣言,0,非谣言
RD-01727,口交一定传播性病是谣言,1,谣言
RD-01728,高血压患者应限制钠摄入而非完全不吃盐不是谣言,0,非谣言
RD-01729,病毒感染不影响使用空调不是谣言,0,非谣言
RD-01730,良好的心理状态有利于治疗配合但非唯一因素不是谣言,0,非谣言
RD-01731,高血压头痛就是脑溢血前兆是谣言,1,谣言
RD-01732,自残是为了引人注意是谣言,1,谣言
RD-01733,空腹喝蜂蜜水不能治疗便秘。不是谣言,0,非谣言
RD-01734,认知行为疗法是广泛应用的有效治疗手段不是谣言,0,非谣言
RD-01735,不打疫苗就能远离医院是谣言,1,谣言
RD-01736,心理咨询是专业干预而非简单倾诉不是谣言,0,非谣言
RD-01737,黑头粉刺挤干净才健康是谣言,1,谣言
RD-01738,补钙只能靠喝牛奶是谣言,1,谣言
RD-01739,HPV疫苗可有效预防宫颈癌不是谣言,0,非谣言
RD-01740,打疫苗会得抑郁症是谣言,1,谣言
RD-01741,举重后一定会驼背是谣言,1,谣言
RD-01742,水果越甜热量就越高是谣言,1,谣言
RD-01743,舒适装备可增强训练体验非必须条件不是谣言,0,非谣言
RD-01744,控制饮食不需要管睡眠是谣言,1,谣言
RD-01745,狂犬病潜伏期一般在数周至数月不是谣言,0,非谣言
RD-01746,咳嗽拍背能拍出痰来是谣言,1,谣言
RD-01747,成人打疫苗无意义是谣言,1,谣言
RD-01748,只靠补剂就能练出好身材是谣言,1,谣言
RD-01749,女性年龄越大生育风险增高但仍可孕不是谣言,0,非谣言
RD-01750,疫苗中的辅料都是致癌物是谣言,1,谣言
RD-01751,生完孩子继发性痛经并不会好，只是在一定程度上缓解原发性痛经不是谣言,0,非谣言
RD-01752,科学记录饮食有助于了解热量摄入和改善习惯不是谣言,0,非谣言
RD-01753,得了干眼症只能靠滴眼药水是谣言,1,谣言
RD-01754,卸妆只用清水也可以是谣言,1,谣言
RD-01755,补肾就能治阳痿是谣言,1,谣言
RD-01756,跳绳练久了会长高是谣言,1,谣言
RD-01757,菠菜豆腐一起吃，很少发生得肾结石的情况不是谣言,0,非谣言
RD-01758,饮食计划应长期坚持不建议快速节食法不是谣言,0,非谣言
RD-01759,女性不能主动要求避孕措施是谣言,1,谣言
RD-01760,小儿推拿仅能缓解部分症状不能替代药物不是谣言,0,非谣言
RD-01761,输液能预防心脑血管疾病是谣言,1,谣言
RD-01762,心理疾病无法判断真假是谣言,1,谣言
RD-01763,肚脐贴药能治胃病是谣言,1,谣言
RD-01764,有传染病的人一定很脏是谣言,1,谣言
RD-01765,入睡慢说明脑子聪明是谣言,1,谣言
RD-01766,多喝酒可以活血是谣言,1,谣言
RD-01767,并不是所有的粗粮都有助于减肥不是谣言,0,非谣言
RD-01768,剃光头”起不到激活毛囊促进生发的作用。不是谣言,0,非谣言
RD-01769,定时起床比补觉更有助身体调节不是谣言,0,非谣言
RD-01770,没有食物可以杀死癌细胞不是谣言,0,非谣言
RD-01771,阳气不足非现代医学概念缺乏量化标准不是谣言,0,非谣言
RD-01772,十根手指测得的血糖值并没有差别不是谣言,0,非谣言
RD-01773,豆腐富含钙质适量摄入不会导致结石不是谣言,0,非谣言
RD-01774,柿子和螃蟹一起吃会结石是谣言,1,谣言
RD-01775,自慰不影响生殖器发育不是谣言,0,非谣言
RD-01776,老年人不该洗冷水澡是谣言,1,谣言
RD-01777,睡眠质量比单纯时间更重要不是谣言,0,非谣言
RD-01778,痛风只要不吃海鲜就好是谣言,1,谣言
RD-01779,训练应配合科学方法与饮食休息不是谣言,0,非谣言
RD-01780,喝莲子心茶可清心火但需控制用量不是谣言,0,非谣言
RD-01781,长相奇怪的草莓可以吃不是谣言,0,非谣言
RD-01782,中医能让头发变黑是谣言,1,谣言
RD-01783,HPV疫苗是预防宫颈癌的重要工具不是谣言,0,非谣言
RD-01784,隔夜菜不致癌。。不是谣言,0,非谣言
RD-01785,只要狗打疫苗就不会传播狂犬病是谣言,1,谣言
RD-01786,吃饭后吃一些特定食物能抵消热量吸走脂肪是谣言,1,谣言
RD-01787,五谷杂粮是营养来源之一非灵丹妙药不是谣言,0,非谣言
RD-01788,心情不好就是肝气郁结是谣言,1,谣言
RD-01789,一日只吃两顿更长寿是谣言,1,谣言
RD-01790,良好的社会支持有助于心理康复不是谣言,0,非谣言
RD-01791,白天充足光照有助晚上入睡不是谣言,0,非谣言
RD-01792,抗生素可以治疗所有感染是谣言,1,谣言
RD-01793,所有汤都有高营养价值是谣言,1,谣言
RD-01794,床越软越有助睡眠是谣言,1,谣言
RD-01795,自慰会导致精神问题是谣言,1,谣言
RD-01796,胃病治疗需明确病因不应依赖肚脐贴药不是谣言,0,非谣言
RD-01797,胶原蛋白不能养颜美容。不是谣言,0,非谣言
RD-01798,饥饿非训练效果指标不是谣言,0,非谣言
RD-01799,背部有痘是肺不好是谣言,1,谣言
RD-01800,只要不孤独就不会有心理病是谣言,1,谣言
RD-01801,肿瘤标志物高就是癌症晚期是谣言,1,谣言
RD-01802,瑜伽练习时间越长越能瘦是谣言,1,谣言
RD-01803,快速减肥往往难以长期维持，容易反弹不是谣言,0,非谣言
RD-01804,零食一概不能碰是谣言,1,谣言
RD-01805,. 喝茶不减肥。。不是谣言,0,非谣言
RD-01806,长期打鼾可能是睡眠呼吸暂停的表现不是谣言,0,非谣言
RD-01807,呼吸声重睡得深是谣言,1,谣言
RD-01808,高血压没有症状就没有危害是谣言,1,谣言
RD-01809,膳食应结合年龄性别体重和活动水平定制不是谣言,0,非谣言
RD-01810,减少手机使用有助视力保护但非唯一因素不是谣言,0,非谣言
RD-01811,糖分并非毒素关键在于控制摄入量不是谣言,0,非谣言
RD-01812,疫苗不会造成长期激素失调不是谣言,0,非谣言
RD-01813,吃补品能提高怀孕几率是谣言,1,谣言
RD-01814,疫苗是预防传染病最有效的公共卫生手段不是谣言,0,非谣言
RD-01815,刮痧能降血压是谣言,1,谣言
RD-01816,乳腺结节多数为良性需定期随访不是谣言,0,非谣言
RD-01817,HPV疫苗已获FDA等国际权威机构广泛认证不是谣言,0,非谣言
RD-01818,小儿推拿能治好感冒发烧是谣言,1,谣言
RD-01819,生地黄能清热养阴通便是谣言,1,谣言
RD-01820,春捂秋冻”身体好是谣言,1,谣言
RD-01821,天天洗头发会掉光头发是谣言,1,谣言
RD-01822,抗癌只能靠意志力是谣言,1,谣言
RD-01823,针刺耳朵能降血脂是谣言,1,谣言
RD-01824,高温天气病毒就会自然死掉是谣言,1,谣言
RD-01825,咽炎不能说话否则加重是谣言,1,谣言
RD-01826,蜂蜜、大蒜并不疗幽门螺杆菌感染不是谣言,0,非谣言
RD-01827,放疗化疗需在医生指导下规范执行不是谣言,0,非谣言
RD-01828,合理锻炼不会损伤肾功能不是谣言,0,非谣言
RD-01829,打手枪会影响生长发育是谣言,1,谣言
RD-01830,蒸汽眼罩并不能护眼助眠不是谣言,0,非谣言
RD-01831,果糖比蔗糖健康很多是谣言,1,谣言
RD-01832,高蛋白饮食要搭配足够水分防止代谢负担不是谣言,0,非谣言
RD-01833,跳跃运动能瘦肚子不是谣言,0,非谣言
RD-01834,疫苗并非病毒本体而是病毒成分或灭活体不是谣言,0,非谣言
RD-01835,夜间排尿多是肾虚是谣言,1,谣言
RD-01836,每天喝醋能降血压是谣言,1,谣言
RD-01837,肺结节就是肺癌前兆是谣言,1,谣言
RD-01838,老花和近视可共存不同机制需分别矫正不是谣言,0,非谣言
RD-01839,节食加运动瘦得最快是谣言,1,谣言
RD-01840,得过病就不用打疫苗是谣言,1,谣言
RD-01841,久坐不动比跑步更伤膝盖不是谣言,0,非谣言
RD-01842,中药不能替代抗生素治疗细菌感染不是谣言,0,非谣言
RD-01843,阳光适度照射有益但需防紫外线伤害不是谣言,0,非谣言
RD-01844,只吃生菜几天就能瘦很多是谣言,1,谣言
RD-01845,规范训练可降低运动损伤风险不是谣言,0,非谣言
RD-01846,夜间排尿增多可能需泌尿科或内分泌科评估不是谣言,0,非谣言
RD-01847,不吃变质食物。避免食用长时间在室温下放置的凉菜和散装熟食。不是谣言,0,非谣言
RD-01848,手脚冰凉就是血液循环差是谣言,1,谣言
RD-01849,女性不易增大肌肉块，不必害怕力量训练不是谣言,0,非谣言
RD-01850,高血压患者不能打流感疫苗是谣言,1,谣言
RD-01851,卧床不动不等于真正休息不是谣言,0,非谣言
RD-01852,定时作息比一次性长睡更重要不是谣言,0,非谣言
RD-01853,吃辣可以加速脂肪燃烧是谣言,1,谣言
RD-01854,糖尿病只要忌口就能控制是谣言,1,谣言
RD-01855,病毒多为自然变异出现不是谣言,0,非谣言
RD-01856,脂肪可以通过汗水排出是谣言,1,谣言
RD-01857,长期饮酒是肝癌重要危险因素不是谣言,0,非谣言
RD-01858,癌症是吃出来的是谣言,1,谣言
RD-01859,黑豆营养丰富但不具特效治疗作用不是谣言,0,非谣言
RD-01860,锻炼腹肌能减掉肚子上的脂肪是谣言,1,谣言
RD-01861,苦参等中草药成分需经毒理验证后使用不是谣言,0,非谣言
RD-01862,不抽烟不喝酒就不会得癌是谣言,1,谣言
RD-01863,医学不是谣言,0,非谣言
RD-01864,疫苗对变异病毒通常仍有保护力尤其重症防护不是谣言,0,非谣言
RD-01865,月经不调都是肝郁气滞是谣言,1,谣言
RD-01866,咽喉痛是上火引起的是谣言,1,谣言
RD-01867,只有多性伴侣才会得性病是谣言,1,谣言
RD-01868,吃感冒药能预防新冠是谣言,1,谣言
RD-01869,拔罐会排出体内垃圾是谣言,1,谣言
RD-01870,捂汗不等于驱寒更可能诱发脱水不是谣言,0,非谣言
RD-01871,心理咨询可提升情绪认知和人际互动质量不是谣言,0,非谣言
RD-01872,腿粗就是因为练得太多是谣言,1,谣言
RD-01873,规律运动和充足睡眠是减脂成功的关键不是谣言,0,非谣言
RD-01874,敷蛋清能祛痘是谣言,1,谣言
RD-01875,自慰不会引发肾衰等系统性疾病不是谣言,0,非谣言
RD-01876,疫苗接种不会加快病毒变异不是谣言,0,非谣言
RD-01877,月子酒也别喝。不是谣言,0,非谣言
RD-01878,每天仰卧起坐100个能出腹肌是谣言,1,谣言
RD-01879,食物营养价值与价格无必然关系不是谣言,0,非谣言
RD-01880,高质量睡眠有助于情绪调节与记忆巩固不是谣言,0,非谣言
RD-01881,中医与心理调适结合能改善慢性压力不是谣言,0,非谣言
RD-01882,性格内向的人更容易得心理病是谣言,1,谣言
RD-01883,经常点按百会穴能增智是谣言,1,谣言
RD-01884,肚脐贴姜能治肚子痛是谣言,1,谣言
RD-01885,脖子长是气血不足是谣言,1,谣言
RD-01886,人要补肾才能强壮是谣言,1,谣言
RD-01887,流鼻血要抬头止血是谣言,1,谣言
RD-01888,头发稀疏是脑供血不足是谣言,1,谣言
RD-01889,秋天吃梨能清肺化痰防过敏是谣言,1,谣言
RD-01890,大多数疫苗不含动物源成分对过敏人群有替代选择不是谣言,0,非谣言
RD-01891,降糖药种类多需个体化选择不是谣言,0,非谣言
RD-01892,西瓜和小龙虾一起吃不会中毒不是谣言,0,非谣言
RD-01893,拔罐拔出紫的是湿气重是谣言,1,谣言
RD-01894,汤中营养不如食材本身丰富不是谣言,0,非谣言
RD-01895,中药补肾就能提高性能力是谣言,1,谣言
RD-01896,中药防病需结合现代医学并非万能不是谣言,0,非谣言
RD-01897,疫苗注射位置会癌变是谣言,1,谣言
RD-01898,胎盘是大补药是谣言,1,谣言
RD-01899,心理疾病靠自己调节就能好是谣言,1,谣言
RD-01900,粗粮吃越多越健康是谣言,1,谣言
RD-01901,花旗参会上火是谣言,1,谣言
RD-01902,疫苗保护人体的方式是预训练免疫系统不是谣言,0,非谣言
RD-01903,喝红酒能预防心脏病是谣言,1,谣言
RD-01904,水果热量低，吃水果可以减肥。是谣言,1,谣言
RD-01905,屋里熏醋不能预防感冒。不是谣言,0,非谣言
RD-01906,摄入脂肪一定会变胖是谣言,1,谣言
RD-01907,. 喝可乐不杀精。。不是谣言,0,非谣言
RD-01908,尿酸高也能吃豆腐。不是谣言,0,非谣言
RD-01909,打游戏也能放松促进睡眠是谣言,1,谣言
RD-01910,只要用清水冲洗私处就不会感染是谣言,1,谣言
RD-01911,打性抑制针的作用是治疗儿童性早熟，避免阻碍孩子身高增长，而不是增高不是谣言,0,非谣言
RD-01912,疫苗打多了会变笨是谣言,1,谣言
RD-01913,痛风就要彻底断肉是谣言,1,谣言
RD-01914,核心训练可提升整体稳定与表现不是谣言,0,非谣言
RD-01915,伤口必须用酒精才能彻底消毒不是谣言,0,非谣言
RD-01916,不打疫苗可能导致个体暴露于严重传染病风险中不是谣言,0,非谣言
RD-01917,接种疫苗的孩子更容易得病是谣言,1,谣言
RD-01918,规律运动有助女性内分泌平衡不是谣言,0,非谣言
RD-01919,拔罐后不能洗澡否则会寒气入侵是谣言,1,谣言
RD-01920,不喝酒不代表完全无肝癌风险应定期筛查不是谣言,0,非谣言
RD-01921,乳糖不耐者可选择酸奶或乳糖分解奶不是谣言,0,非谣言
RD-01922,血型和饮食模式无关。不是谣言,0,非谣言
RD-01923,发热就一定是新冠是谣言,1,谣言
RD-01924,心理问题没法预防是谣言,1,谣言
RD-01925,近视就不要运动是谣言,1,谣言
RD-01926,焦虑不是懒惰表现而是压力反应不是谣言,0,非谣言
RD-01927,吃高蛋白零食可以不长胖是谣言,1,谣言
RD-01928,油炸食品应少吃以减少反式脂肪和热量摄入不是谣言,0,非谣言
RD-01929,白天打盹能完全替代夜间睡眠是谣言,1,谣言
RD-01930,处女膜破裂一定意味着发生过性行为是谣言,1,谣言
RD-01931,多吞口水可以延年益寿是谣言,1,谣言
RD-01932,女孩子经期游泳会导致不孕是谣言,1,谣言
RD-01933,疼痛管理是癌症治疗重要部分之一不是谣言,0,非谣言
RD-01934,健康饮食应包含多样化天然食物不是谣言,0,非谣言
RD-01935,夜宵吃得少就不影响减肥是谣言,1,谣言
RD-01936,枸杞有保健作用但不能治疗屈光不正不是谣言,0,非谣言
RD-01937,艾滋病可发生在任何人群不是谣言,0,非谣言
RD-01938,玉米须煮水喝能降血压、降血糖、降血脂是谣言,1,谣言
RD-01939,大蒜空腹吃可以杀菌防癌是谣言,1,谣言
RD-01940,腹肌显现需整体体脂下降不是谣言,0,非谣言
RD-01941,病毒可以在水中存活数月是谣言,1,谣言
RD-01942,喝豆浆可以溶脂是谣言,1,谣言
RD-01943,早上第一泡尿最养生是谣言,1,谣言
RD-01944,看电视距离合适和亮度恰当更关键不是谣言,0,非谣言
RD-01945,在公交车上坐下就可能感染疾病是谣言,1,谣言
RD-01946,方便面不需要肝脏排毒 32 天。「不是谣言,0,非谣言
RD-01947,感冒不吃药也会好是谣言,1,谣言
RD-01948,青光眼和白内障是一回事是谣言,1,谣言
RD-01949,自慰不会引起乳腺疾病不是谣言,0,非谣言
RD-01950,心理问题不等于性格缺陷不是谣言,0,非谣言
RD-01951,早上自然醒就不用再睡是谣言,1,谣言
RD-01952,把双手搓热能杀菌是谣言,1,谣言
RD-01953,疫苗对变异病毒完全无效是谣言,1,谣言
RD-01954,高血压会遗传无法预防是谣言,1,谣言
RD-01955,做器械练不如自由重量是谣言,1,谣言
RD-01956,眼药水滴多了能视力恢复是谣言,1,谣言
RD-01957,大便不每天排就是便秘是谣言,1,谣言
RD-01958,部分人可能经历新冠后遗症应规范评估不是谣言,0,非谣言
RD-01959,夜晚情绪波动可能加剧失眠问题不是谣言,0,非谣言
RD-01960,每天起床时间保持一致可加强生物钟不是谣言,0,非谣言
RD-01961,健脾补气常用于体倦乏力但不是万能不是谣言,0,非谣言
RD-01962,吃水果不需要限量和种类搭配是谣言,1,谣言
RD-01963,乳糖不耐受就等于不能喝任何奶是谣言,1,谣言
RD-01964,心理咨询师根本不会保密是谣言,1,谣言
RD-01965,看心理医生会上瘾是谣言,1,谣言
RD-01966,生冷食物对消化影响因人而异无绝对禁忌不是谣言,0,非谣言
RD-01967,不要靠吃何首乌黑发。不是谣言,0,非谣言
RD-01968,手脚冰凉就是体寒需要调理是谣言,1,谣言
RD-01969,抑郁症患者都是不满足的人是谣言,1,谣言
RD-01970,药物治疗对部分重度患者是必要手段不是谣言,0,非谣言
RD-01971,中药比西药一定更安全是谣言,1,谣言
RD-01972,手术可矫正屈光但存在适应症与风险不是谣言,0,非谣言
RD-01973,月经周期的变化因人而异非越多越好不是谣言,0,非谣言
RD-01974,瘦子也可能是高血脂是谣言,1,谣言
RD-01975,训练应循序渐进避免过度不是谣言,0,非谣言
RD-01976,夜间驾驶不影响眼健康是谣言,1,谣言
RD-01977,疫苗没有通过完整试验就上市是谣言,1,谣言
RD-01978,维生素可以替代食物用于减肥是谣言,1,谣言
RD-01979,只要远眺就能防近视是谣言,1,谣言
RD-01980,无论是餐前还是餐后吃水果，都不会影响营养的消化吸收。不是谣言,0,非谣言
RD-01981,蛋白质吃多了伤肝伤肾不是谣言,0,非谣言
RD-01982,喝中药不能用不锈钢锅煎煮是谣言,1,谣言
RD-01983,步行可促进健康但不一定满足全部训练目标不是谣言,0,非谣言
RD-01984,生吃洋葱可以杀菌是谣言,1,谣言
RD-01985,长期早醒说明睡眠好是谣言,1,谣言
RD-01986,戴多层避孕套反而易破损不推荐不是谣言,0,非谣言
RD-01987,有氧、力量结合多种方式皆可燃脂不是谣言,0,非谣言
RD-01988,发烧就等于传染病是谣言,1,谣言
RD-01989,睡觉前必须热水泡脚是谣言,1,谣言
RD-01990,蒸锅水致癌  反复用来蒸馒头等的剩锅水，重金属和硝酸盐的浓度会增加，而硝酸盐受热分解成亚硝酸盐，对人体危害严重。现代医学已证明，亚硝酸盐是一种强烈的致癌性物质。是谣言,1,谣言
RD-01991,散瞳是检查屈光准确性的手段无永久伤害不是谣言,0,非谣言
RD-01992,黄瓜的苦涩感是黄瓜本身的成分导致的  越靠近黄瓜尾部，苦味素越多，吃的时候会感觉口感苦涩不是谣言,0,非谣言
RD-01993,按摩肚子能治便秘是谣言,1,谣言
RD-01994,肾结石是喝矿泉水造成的是谣言,1,谣言
RD-01995,食补应因人而异不能以偏概全不是谣言,0,非谣言
RD-01996,性功能障碍可通过治疗恢复不是谣言,0,非谣言
RD-01997,心理问题可以预防如建立良好应对机制不是谣言,0,非谣言
RD-01998,精子质量无法通过饮食改善是谣言,1,谣言
RD-01999,喝绿豆汤能解一切毒是谣言,1,谣言
RD-02000,清洗尿道无法代替性病防护不是谣言,0,非谣言
